fecha,tweet,sentimiento,sentimiento_original,tweet_limpio
2009-06-18 04:50:21,Drinking a HUGE can of Relentless...lamenting the pound coin that feel from the hole in ma pocket.. ,0,negativo,Drinking a HUGE can of Relentless...lamenting the pound coin that feel from the hole in ma pocket..
2009-06-07 13:26:42,I'm soooo tired now  At least I got to see my best friend today at her workplace! @meellow the wrap tasted okay. there was no sauce in it,0,negativo,I'm soooo tired now At least I got to see my best friend today at her workplace! the wrap tasted okay. there was no sauce in it
2009-05-31 23:51:23,i could sleep in my car... this shit is effing comfortable  http://bit.ly/Ert1S,4,positivo,i could sleep in my car... this shit is effing comfortable
2009-06-01 21:02:46,Am i the only person who thinks Conan O'Brien isn't the least bit funny? Its so sad Leno left the Tonight Show. Only one i ever watched ,0,negativo,Am i the only person who thinks Conan O'Brien isn't the least bit funny? Its so sad Leno left the Tonight Show. Only one i ever watched
2009-06-16 03:57:35,Cant see his other follower ,0,negativo,Cant see his other follower
2009-06-06 21:26:57,It's raining and I've got the window open. I love listening to the rain. ,4,positivo,It's raining and I've got the window open. I love listening to the rain.
2009-06-16 01:21:41,My mother n law just came back from India!!she is now a Yoga Teacher!!isnÂ´t that awsome..she is 63 and is in beter shape than me..IÂ´m 27 ,0,negativo,My mother n law just came back from India!!she is now a Yoga Teacher!!isnÂ´t that awsome..she is 63 and is in beter shape than me..IÂ´m 27
2009-04-21 00:15:46,says please don't try and call me on my mobile today as I've managed to seal it in another room while the decorator is here! clever me! ,0,negativo,says please don't try and call me on my mobile today as I've managed to seal it in another room while the decorator is here! clever me!
2009-05-30 05:08:02,When will I learn to have more faith. I worry entirely too much ,0,negativo,When will I learn to have more faith. I worry entirely too much
2009-05-30 21:21:10,"so happy, but so sad ....  / ",0,negativo,"so happy, but so sad .... /"
2009-05-30 15:47:45,@MrsJasperHale08 Did you know he was born in San Antonio?! ,4,positivo,Did you know he was born in San Antonio?!
2009-06-06 23:06:55,@Lisa_Veronica You're amazing!! &lt;3 I'm going to try my best to see y'all on the 18th!!! ,4,positivo,You're amazing!! &lt;3 I'm going to try my best to see y'all on the 18th!!!
2009-04-07 00:13:41,@direbonappetit yep  I blame my mate for taking me to see him in Hamlet last year. I wasn't to fussed before then!,4,positivo,yep I blame my mate for taking me to see him in Hamlet last year. I wasn't to fussed before then!
2009-06-06 20:39:03,@shaylynn575 Bwahaha! I got so excited when I saw you finally got a Twitter Account! ,4,positivo,Bwahaha! I got so excited when I saw you finally got a Twitter Account!
2009-04-07 04:38:50,Askem is liked his walk to April's house   Hope it's nice out tonight... http://apps.facebook.com/dogbook/profile/view/742943,4,positivo,Askem is liked his walk to April's house Hope it's nice out tonight...
2009-05-31 12:30:03,"@BusaBusss I love you man, but you used to pick some waaaay better beats ",0,negativo,"I love you man, but you used to pick some waaaay better beats"
2009-06-16 18:59:39,@stellth yah and I'm kicking myself for waiting until 4 days before we leave to find this out ,0,negativo,yah and I'm kicking myself for waiting until 4 days before we leave to find this out
2009-05-10 06:38:42,HAPPY MOTHERS DAY TO ALL THE MOMS. ,4,positivo,HAPPY MOTHERS DAY TO ALL THE MOMS.
2009-06-20 15:08:20,Awww  I forgot I have to babysit tonight. fuck!,0,negativo,Awww I forgot I have to babysit tonight. fuck!
2009-06-16 04:52:28,reaquainting myself with the process of posting news items on our intranet ,0,negativo,reaquainting myself with the process of posting news items on our intranet
2009-06-15 20:22:43,Watching &quot;the Fall Out Boy Chronicles&quot; ,4,positivo,Watching &quot;the Fall Out Boy Chronicles&quot;
2009-05-02 07:48:10,@Busymom Love it. Mom's can't win!  PS Thanks for the full disclosure ;),4,positivo,Love it. Mom's can't win! PS Thanks for the full disclosure ;)
2009-05-17 18:42:02,@SUNSHiNE_215 Thank you girl! I told you twitter was addicting ,4,positivo,Thank you girl! I told you twitter was addicting
2009-06-07 20:41:31,@steviecesal Hahaha poor stevie. ,4,positivo,Hahaha poor stevie.
2009-05-10 19:11:30,Im sitting next to Angie!  Yay!,4,positivo,Im sitting next to Angie! Yay!
2009-06-07 12:18:21,need to let go of my twitteraddiction nd go enjoy this beautiful sunday  catch ya later tweeps!,4,positivo,need to let go of my twitteraddiction nd go enjoy this beautiful sunday catch ya later tweeps!
2009-04-07 01:58:28,Feels like shit. Simple as. Back to sleep  x,4,positivo,Feels like shit. Simple as. Back to sleep x
2009-06-22 16:50:51,@shaunie02 kk!! Girl I have the worse wrk schedule @ hospital this wk thurs-sun 2-10...ugh and tomorrow off this weds tho ,0,negativo,kk!! Girl I have the worse wrk schedule @ hospital this wk thurs-sun 2-10...ugh and tomorrow off this weds tho
2009-06-02 20:35:53,"Off to bed before I simply fall over! Good night, friends. ",4,positivo,"Off to bed before I simply fall over! Good night, friends."
2009-06-25 05:47:35,Its 0530 in the morning and its already hot out ,0,negativo,Its 0530 in the morning and its already hot out
2009-06-02 06:55:32,just talked to Wes Hayden fromThe Bachelorette!!! He thinks I hate him! haha Wes you are not old or ugly! You're awesome ,4,positivo,just talked to Wes Hayden fromThe Bachelorette!!! He thinks I hate him! haha Wes you are not old or ugly! You're awesome
2009-06-07 05:49:11,@summersailor mmm power nap... Then I can dance all night? Might just do that ,4,positivo,mmm power nap... Then I can dance all night? Might just do that
2009-06-05 14:25:04,lolss outsidee ,4,positivo,lolss outsidee
2009-06-07 04:20:14,@Zoe_Nichols Oh - I hadn't seen GLBT bookshelf before - looks like a great resource for finding new books to enjoy  ,4,positivo,Oh - I hadn't seen GLBT bookshelf before - looks like a great resource for finding new books to enjoy
2009-06-15 02:19:39,"I wanna go bowling! I haven't gone in, like, forever. It's time, gosh darn it! ",4,positivo,"I wanna go bowling! I haven't gone in, like, forever. It's time, gosh darn it!"
2009-05-04 04:17:03,@Serentonin sorry don't have a recorder  you should try &amp; get those channels though.,0,negativo,sorry don't have a recorder you should try &amp; get those channels though.
2009-05-30 07:16:45,"does NOT want to work today, due to severe lack of sleep last night.  ",0,negativo,"does NOT want to work today, due to severe lack of sleep last night."
2009-05-10 07:52:01,@linnetwoods I've been wondering the same thing :S I just noticed that she deleted her account  ....,0,negativo,I've been wondering the same thing :S I just noticed that she deleted her account ....
2009-05-18 03:08:28,@jo_ee aww cheer up babe! maybe another day if you're home we can dinner at chompchomp ,4,positivo,aww cheer up babe! maybe another day if you're home we can dinner at chompchomp
2009-06-03 10:45:12,"just as beautiful as you are, it's so pitiful what you really are.  ",0,negativo,"just as beautiful as you are, it's so pitiful what you really are."
2009-06-01 01:06:23,@VetrinaGirl seasoned corn  ... it depends on how it has been stored....,4,positivo,seasoned corn ... it depends on how it has been stored....
2009-05-22 04:52:10,"@parasol15 Right. A new rock band game, AC/DC jeans (those damn patches), rocker wristband n sweeties ",4,positivo,"Right. A new rock band game, AC/DC jeans (those damn patches), rocker wristband n sweeties"
2009-06-03 10:51:45,its going by faster than I thought ,4,positivo,its going by faster than I thought
2009-06-07 15:09:40,shiiiiiiiitt  1-1,0,negativo,shiiiiiiiitt 1-1
2009-05-17 11:22:56,Looking forward to lake day! ,4,positivo,Looking forward to lake day!
2009-05-10 05:58:28,trying to develop or continue something when you just wake up is mission impossible ,0,negativo,trying to develop or continue something when you just wake up is mission impossible
2009-06-07 08:28:43,@novellabella that sucks that its 1-9 on a sat. @waspito woots on gettin ur phone back ,4,positivo,that sucks that its 1-9 on a sat. woots on gettin ur phone back
2009-05-30 09:12:22,@Barbara_W glad you got there okay ... enjoy your weekend ... 'hug' Montreal for me ... miss it ,0,negativo,glad you got there okay ... enjoy your weekend ... 'hug' Montreal for me ... miss it
2009-06-18 23:03:31,"@Morgannn ENJOY IT, i can't have any here ",0,negativo,"ENJOY IT, i can't have any here"
2009-06-17 22:01:03,Another night of no sleep. I am so tired I could cry  The life of an insomniac is no fun ,0,negativo,Another night of no sleep. I am so tired I could cry The life of an insomniac is no fun
2009-06-02 18:42:09,@11Phoenix really?! I was gonna go 2 my 1st game this year! ,0,negativo,really?! I was gonna go 2 my 1st game this year!
2009-06-03 09:30:59,@AronHunt   ... Love the new profile pic  ,4,positivo,... Love the new profile pic
2009-05-14 05:17:45,Had to bail on a 16 miler after 6. Thinks he is getting tendinitis in his calves. ,0,negativo,Had to bail on a 16 miler after 6. Thinks he is getting tendinitis in his calves.
2009-06-19 08:29:58,Think someone has sharted themselves on this train! ,0,negativo,Think someone has sharted themselves on this train!
2009-06-02 02:46:47,"at school, making homework in the computer room.  tonight training ",4,positivo,"at school, making homework in the computer room. tonight training"
2009-04-19 12:00:34,"@Layzz13 nah, it's really not a problem hehe. i'd love to make it. ",4,positivo,"nah, it's really not a problem hehe. i'd love to make it."
2009-05-31 10:15:22,i like the travel agent or the tv newscaster ,4,positivo,i like the travel agent or the tv newscaster
2009-06-16 13:23:01,"ill, tired and fed up ",0,negativo,"ill, tired and fed up"
2009-06-02 06:00:04,@SpiderxBear lol see you in 7 and a half hours ,4,positivo,lol see you in 7 and a half hours
2009-05-31 05:08:01,is missing the sun cus she has to revise ,0,negativo,is missing the sun cus she has to revise
2009-05-10 08:04:00,is up for church and is getting all his brothers up with loud music ,4,positivo,is up for church and is getting all his brothers up with loud music
2009-06-20 21:32:32,@GLOCHY no         they aren't coming anywhere close to me.  The closest is glendale arizona which is about 6-7 hour drive and i doubt....,0,negativo,no they aren't coming anywhere close to me. The closest is glendale arizona which is about 6-7 hour drive and i doubt....
2009-06-16 07:27:23,@YUNGSKOOL100 Happy birthday to him from twitterworld!! He is truly blessed with another wonderful year of life ,4,positivo,Happy birthday to him from twitterworld!! He is truly blessed with another wonderful year of life
2009-06-15 07:16:44,I really don't wana go 2 class.... But I have 2 ,0,negativo,I really don't wana go 2 class.... But I have 2
2009-06-01 02:58:43,"today, have to keep telling 'lo siento, no estoy de aquÃ­/no hablo espaÃ±ol'  2 times already and counting ",4,positivo,"today, have to keep telling 'lo siento, no estoy de aquÃ­/no hablo espaÃ±ol' 2 times already and counting"
2009-06-23 09:01:19,gettin depressed wiv this weather nw.....its horrible!!  bring back the sunshine please!,0,negativo,gettin depressed wiv this weather nw.....its horrible!! bring back the sunshine please!
2009-06-15 08:46:46,@noahfleming Next thing we'll know is MC is back on top! Viral action happening with this. Camo Parachute pants too ,4,positivo,Next thing we'll know is MC is back on top! Viral action happening with this. Camo Parachute pants too
2009-06-14 22:55:04,"what it was on there  then he said study for cells and they werent on there :@ ha, how did everyone else thing they went today?",0,negativo,"what it was on there then he said study for cells and they werent on there :@ ha, how did everyone else thing they went today?"
2009-05-18 07:58:34,@vsn vc tem the sims 3? :OO Eu quero ,0,negativo,vc tem the sims 3? :OO Eu quero
2009-05-10 04:38:09,Off to church w/dad...still in mourning for my Mason jacket but  Happy Mothers Day again!!!,0,negativo,Off to church w/dad...still in mourning for my Mason jacket but Happy Mothers Day again!!!
2009-06-18 08:20:02,going tooooo work ,0,negativo,going tooooo work
2009-05-13 23:05:09,"Day off today as its my bday. Starting with a 9:30 conference call, erm, yea  http://myloc.me/QIQ",0,negativo,"Day off today as its my bday. Starting with a 9:30 conference call, erm, yea"
2009-06-07 15:27:52,GO MAGIC...we r gonna beat the twit out of lakers lolz ,4,positivo,GO MAGIC...we r gonna beat the twit out of lakers lolz
2009-06-02 23:13:23,@sploshy thanks will check it out from PC at with later. See you look lovely ,4,positivo,thanks will check it out from PC at with later. See you look lovely
2009-04-19 00:26:49,"Busted out in 7th place...suckie, but fun ",0,negativo,"Busted out in 7th place...suckie, but fun"
2009-05-31 02:48:06,is with Erika ,4,positivo,is with Erika
2009-06-06 02:51:39,bad weather makes a lot of surprises. good and bad.  matter of perspective.,4,positivo,bad weather makes a lot of surprises. good and bad. matter of perspective.
2009-05-22 05:42:40,@terralikesfire i would love to have some starbucks if i can right now lol ,4,positivo,i would love to have some starbucks if i can right now lol
2009-06-16 00:18:34,@KELSI_J need me to come over with some comfort food ,4,positivo,need me to come over with some comfort food
2009-06-15 14:35:12,"@hermanos but that's about Reborn 1, not Cap600. Think I'm trying to make a pedantic point that only I think is important. I should stop. ",4,positivo,"but that's about Reborn 1, not Cap600. Think I'm trying to make a pedantic point that only I think is important. I should stop."
2009-06-19 17:08:06,No Tattoo and Body Art Expo today because the weather is bi-polar. ,0,negativo,No Tattoo and Body Art Expo today because the weather is bi-polar.
2009-06-06 08:34:58,@mdotbb I sent Intuit some feedback. I wonder if they will just drop QFLM in favor of Quicken Online ,0,negativo,I sent Intuit some feedback. I wonder if they will just drop QFLM in favor of Quicken Online
2009-06-01 08:04:46,@SupaTeddz werd! At least I can admit it!! That's the 1st step in becoming a better person! ,4,positivo,werd! At least I can admit it!! That's the 1st step in becoming a better person!
2009-05-18 08:14:04,"I'm watching TV, because i'm ill and have to stay in bed ",0,negativo,"I'm watching TV, because i'm ill and have to stay in bed"
2009-05-03 08:03:39,feels like crap... bring on the winter colds ,0,negativo,feels like crap... bring on the winter colds
2009-06-17 21:35:40,@1067KISSFM yeah but in brazil we only know soccer and volleyball players! ,0,negativo,yeah but in brazil we only know soccer and volleyball players!
2009-05-03 00:41:03,@JustAnt1 good ,4,positivo,good
2009-06-02 17:09:18,1 BR apartment in my complex price just got raise up to $995 which is $50 more than we like. We were hoping it would stay @ $945 ,0,negativo,1 BR apartment in my complex price just got raise up to $995 which is $50 more than we like. We were hoping it would stay @ $945
2009-06-06 07:48:45,uughhh...i'm eating to much and feel queasy ,0,negativo,uughhh...i'm eating to much and feel queasy
2009-06-16 07:13:10,"@saidthewhale Happy Birthday Ben, from Edmonton! ",4,positivo,"Happy Birthday Ben, from Edmonton!"
2009-05-31 23:45:24,"@perezhilton no! you are much more annoying. haha.  but uhmmm, yes her little awkward thing on stage was just too funny!",4,positivo,"no! you are much more annoying. haha. but uhmmm, yes her little awkward thing on stage was just too funny!"
2009-04-07 06:34:39,@BillohBill *whispers from bed* I'm not either. ,0,negativo,*whispers from bed* I'm not either.
2009-06-15 19:50:48,@JaneenCapone voting already started  go go go vooote ,4,positivo,voting already started go go go vooote
2009-06-17 17:50:19,grrrrr I just pulled something in my neck....I hate when that happens! it hurts ,0,negativo,grrrrr I just pulled something in my neck....I hate when that happens! it hurts
2009-06-01 19:08:50,#trvsdjam woo the mixtape is awesome ,4,positivo,trvsdjam woo the mixtape is awesome
2009-05-03 01:21:07,@NerdGod Aye! Indeed. Hope Sir Arthur is well. ,4,positivo,Aye! Indeed. Hope Sir Arthur is well.
2009-05-02 10:12:57,Testing out twitter on my phone ,4,positivo,Testing out twitter on my phone
2009-06-18 17:05:00,Work needs to end ,0,negativo,Work needs to end
2009-06-19 12:35:31,SoCo is never a good idea ,0,negativo,SoCo is never a good idea
2009-06-01 13:53:29,Gettin beat up by my son hes smackin my back  n jumpin on me HELP ME!!!!,0,negativo,Gettin beat up by my son hes smackin my back n jumpin on me HELP ME!!!!
2009-06-18 19:57:28,Just finished two 429 classes. Doing my hw till wdtd rehearshal ,0,negativo,Just finished two 429 classes. Doing my hw till wdtd rehearshal
2009-05-30 11:52:35,"OOC:  I have to go, but I'll be on later.    Bye!",4,positivo,"OOC: I have to go, but I'll be on later. Bye!"
2009-06-02 20:54:09,Anyone knows what a flashing power light on a G3 iMac means? Even Apple doesn't ,0,negativo,Anyone knows what a flashing power light on a G3 iMac means? Even Apple doesn't
2009-05-30 07:10:14,hello arjanne :&gt;... since you used my account im using yours ) wheeeeee my mouth hurts cause of my braces .. new wire  - patrice,0,negativo,hello arjanne :&gt;... since you used my account im using yours ) wheeeeee my mouth hurts cause of my braces .. new wire - patrice
2009-06-07 06:29:18,looking forward to today ,4,positivo,looking forward to today
2009-05-29 20:00:29,I miss everybody already ,0,negativo,I miss everybody already
2009-05-31 10:54:22,Is still depressed that Nadal lost ,0,negativo,Is still depressed that Nadal lost
2009-06-05 14:38:47,"@pianoduet I miss you guys too, like crazy.  After prom weekend you'll be seeing a lot of me though&lt;3",0,negativo,"I miss you guys too, like crazy. After prom weekend you'll be seeing a lot of me though&lt;3"
2009-06-18 17:21:45,@Britney4u20 I'll let everyone know. but maybe saturday would be better? or no. ,0,negativo,I'll let everyone know. but maybe saturday would be better? or no.
2009-06-03 05:56:15,"Today is definitely a bum day! Baggy jeans &amp; a tshirt, locs shake &amp; go! Ugh I hate rushing  like @Ms_Haze said too blessed to be stressed",0,negativo,"Today is definitely a bum day! Baggy jeans &amp; a tshirt, locs shake &amp; go! Ugh I hate rushing like said too blessed to be stressed"
2009-04-19 06:18:17,"thinks she may, literally, be dying!! AAARRRRGGHHH!!! Shall never drink again!! ",0,negativo,"thinks she may, literally, be dying!! AAARRRRGGHHH!!! Shall never drink again!!"
2009-06-18 19:08:39,Packing ,0,negativo,Packing
2009-05-02 04:57:23,"A nice bright and sunny Bank Holiday &quot;Saturday&quot;, and working my way through &quot;Stuff&quot; ",4,positivo,"A nice bright and sunny Bank Holiday &quot;Saturday&quot;, and working my way through &quot;Stuff&quot;"
2009-06-01 15:47:19,"@terrywygal got my brownies from you &amp; Bev. Evil, Evil, Evil  and the kids say THANKS - 1 for Each of us, LOL (whew, glad there are 4!)",4,positivo,"got my brownies from you &amp; Bev. Evil, Evil, Evil and the kids say THANKS - 1 for Each of us, LOL (whew, glad there are 4!)"
2009-06-16 00:11:57,@willcarling its got to be the brits! What other nation goes all out for one at the first sight of the sun ,4,positivo,its got to be the brits! What other nation goes all out for one at the first sight of the sun
2009-05-18 02:23:56,@netWire you'll see my boss there... ,4,positivo,you'll see my boss there...
2009-05-31 04:07:01,Felling Kinda  right now . ,0,negativo,Felling Kinda right now .
2009-05-29 20:30:32,1 word...disappointment ,0,negativo,1 word...disappointment
2009-06-01 00:49:40,@quiggmate I just can't beleive how beautiful this voice is! And how beautiful he is! Wow! ,4,positivo,I just can't beleive how beautiful this voice is! And how beautiful he is! Wow!
2009-05-30 20:50:52,@vampirefreak101 no problem... really looking forward to see the pics that you took during filming hope ull share it with the rest of us ,4,positivo,no problem... really looking forward to see the pics that you took during filming hope ull share it with the rest of us
2009-05-14 01:01:47,@TherapyGrill thanks for the good food &amp; drinks! you'll see us again ,4,positivo,thanks for the good food &amp; drinks! you'll see us again
2009-05-14 00:11:05,"thanks to madison magazine, i now know where i can buy nicole richies gorgeous house of harlow jewelery!! so excited ",4,positivo,"thanks to madison magazine, i now know where i can buy nicole richies gorgeous house of harlow jewelery!! so excited"
2009-06-05 12:13:21,Where's the party at tonight? Soooooo bored ,0,negativo,Where's the party at tonight? Soooooo bored
2009-05-10 05:33:06,@jmalk around Scandinavia / Lapland ,4,positivo,around Scandinavia / Lapland
2009-06-15 19:36:28,@blurb love love LOVE the name! and she is just beautiful!! big congrats to all of you!! ,4,positivo,love love LOVE the name! and she is just beautiful!! big congrats to all of you!!
2009-04-19 00:17:12,@aliendave it's a pretty addictive game ,4,positivo,it's a pretty addictive game
2009-06-16 08:06:10,@yadikeith Wow Y! You are on FLYing FIRE! Go You! ,4,positivo,Wow Y! You are on FLYing FIRE! Go You!
2009-05-30 09:56:45,"I miss petter pan  you know what i'm talking about , I miss you ",0,negativo,"I miss petter pan you know what i'm talking about , I miss you"
2009-06-23 12:37:49,Woo hoo I have my first follower. Steph...none of my friends are tweeting yet. ,0,negativo,Woo hoo I have my first follower. Steph...none of my friends are tweeting yet.
2009-06-05 14:38:25,At work... ,0,negativo,At work...
2009-06-21 09:10:28,is missing someone! ,0,negativo,is missing someone!
2009-05-30 07:08:49,@Ramiele love it! who said that you shout when you sing?? i love your singing kaya!! haha.. ingat ,4,positivo,love it! who said that you shout when you sing?? i love your singing kaya!! haha.. ingat
2009-06-15 12:24:59,new all time low song is sweet  can't wait for Nothing Personal,4,positivo,new all time low song is sweet can't wait for Nothing Personal
2009-06-07 09:15:53,"@steph_davies He replied to other fans!  Ohhh, lucky people. He should reply to us too.",0,negativo,"He replied to other fans! Ohhh, lucky people. He should reply to us too."
2009-06-18 03:35:16,..have to say goodbye and say my sorry's to a great buyer ,0,negativo,..have to say goodbye and say my sorry's to a great buyer
2009-06-18 15:50:14,TKIN WORK HOME  LOL,0,negativo,TKIN WORK HOME LOL
2009-05-02 06:12:59,class  yuck. and my stomach doesnt feel well that will make this 2.5 hour class so so fast,0,negativo,class yuck. and my stomach doesnt feel well that will make this 2.5 hour class so so fast
2009-05-31 07:48:57,"Did some gardening, getting ready, church, &amp; then a youth ministry meeting - can't wait until Monday so I can rest at work ",4,positivo,"Did some gardening, getting ready, church, &amp; then a youth ministry meeting - can't wait until Monday so I can rest at work"
2009-05-31 02:11:10,Toothaches suck! ,0,negativo,Toothaches suck!
2009-05-14 01:10:29,"Today is the day.... Low expectations, tho ",0,negativo,"Today is the day.... Low expectations, tho"
2009-06-18 19:03:19,sittin' at home alone...Ray went on a death call ,0,negativo,sittin' at home alone...Ray went on a death call
2009-05-29 12:53:08,I'm not a fan of all day trainings I Novi. I'm one sleepy girl. ,0,negativo,I'm not a fan of all day trainings I Novi. I'm one sleepy girl.
2009-06-15 11:30:20,@Emaly21 you should be jealous!  haha u should get one! they are gonna ROCK! haha,4,positivo,you should be jealous! haha u should get one! they are gonna ROCK! haha
2009-06-06 06:03:22,Life is grand when the coffee pot is full.  ,4,positivo,Life is grand when the coffee pot is full.
2009-05-03 22:07:14,ok get this shit did girl b hatin on Twiitter Im sad ,0,negativo,ok get this shit did girl b hatin on Twiitter Im sad
2009-06-15 08:55:03,Gymin it. Then errands. Gastonia and What not. Celly's good. ,4,positivo,Gymin it. Then errands. Gastonia and What not. Celly's good.
2009-06-25 05:39:34,woke up this morning with a bad headache ,0,negativo,woke up this morning with a bad headache
2009-05-10 03:32:12,@drewryanscott then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,4,positivo,then u should went to vegas like u did last year I think this was around the time u killed that animal with ur old car LOL
2009-06-01 20:30:52,@jbeauty http://twitpic.com/6g19f - Those earrings r cute ,4,positivo,- Those earrings r cute
2009-05-14 05:46:06,@alexsheppard ...failing to fulfil the brief! I've only written about 3 sentences for each suggestion! So frustrating ,0,negativo,...failing to fulfil the brief! I've only written about 3 sentences for each suggestion! So frustrating
2009-06-16 10:53:33,wish i hadn't graduated ,0,negativo,wish i hadn't graduated
2009-06-01 05:29:49,omg...i think I just found a cool way to alt+tab ....by pressin the windows key+tab....can anyone share more cool stuff abt vista ,4,positivo,omg...i think I just found a cool way to alt+tab ....by pressin the windows key+tab....can anyone share more cool stuff abt vista
2009-05-10 20:31:41,@Zachtastic7  great pic!  ,4,positivo,great pic!
2009-04-21 03:31:29,@a_web_designer U r totally chocolating me up!  Ok - need a visual for @themorningafter - need a pic-help!,4,positivo,U r totally chocolating me up! Ok - need a visual for - need a pic-help!
2009-05-29 17:09:03,@justingimelstob why don't u have a radio show yet..? u and Jim should start one up ,4,positivo,why don't u have a radio show yet..? u and Jim should start one up
2009-06-15 08:14:20,so starts another week. i could really use a break in routine. so psyched for half blood prince though ,4,positivo,so starts another week. i could really use a break in routine. so psyched for half blood prince though
2009-05-26 22:21:20,3 followers away from 1700 followers.... whoever is my 1700th gets a free hug!!! ,4,positivo,3 followers away from 1700 followers.... whoever is my 1700th gets a free hug!!!
2009-06-19 08:02:50,Working to get WOUB ready for the weekend and then to Bella Vinos to buy wine for the wedding. Our time with Michi comes to a close today ,0,negativo,Working to get WOUB ready for the weekend and then to Bella Vinos to buy wine for the wedding. Our time with Michi comes to a close today
2009-05-29 12:31:32,@javajoel if I was 21 I would 4sure come 2 bar room  (where's a fake id when I need 1 ) lmao,4,positivo,if I was 21 I would 4sure come 2 bar room (where's a fake id when I need 1 ) lmao
2009-06-06 11:21:15,"@kimkardashian Yes, I've had super long hair and cut it incredibly short. Don't do it Kim  That's what I suggest lol",0,negativo,"Yes, I've had super long hair and cut it incredibly short. Don't do it Kim That's what I suggest lol"
2009-06-18 20:13:08,@hamyams you never came ,0,negativo,you never came
2009-06-06 11:59:55,im only going to be gone for 2 weeks. and i promise ill text ,4,positivo,im only going to be gone for 2 weeks. and i promise ill text
2009-06-07 08:33:28,@JaggiVasir Oh dear what to dooo  xx,0,negativo,Oh dear what to dooo xx
2009-06-19 12:12:29,in 5 days it'll be 2 years since mcr's concert  &lt;3,0,negativo,in 5 days it'll be 2 years since mcr's concert &lt;3
2009-05-11 22:02:55,when the stars go blue ,0,negativo,when the stars go blue
2009-05-29 01:25:27,"@sineadycullen I forgot to phone you but it's computing, art and geoggers  also english b4 maths! That's what mrs Lyon did for fiona.",4,positivo,"I forgot to phone you but it's computing, art and geoggers also english b4 maths! That's what mrs Lyon did for fiona."
2009-06-01 22:19:36,morning rota â read mails (above all dealing one)â¦ it set mood of the day ,4,positivo,morning rota â read mails (above all dealing one)â¦ it set mood of the day
2009-06-03 07:10:45,"@NatalieBeauty Damnn that sucks, i ordered it and im getting it tomorrow. i thought i would be great.. ",0,negativo,"Damnn that sucks, i ordered it and im getting it tomorrow. i thought i would be great.."
2009-06-02 04:12:03,heard about the new handsfree wireless controller for the xbox :p looks awesome! ,4,positivo,heard about the new handsfree wireless controller for the xbox :p looks awesome!
2009-05-30 13:47:21,@shonjay what key did i sing it in? (lemme see if u know ,4,positivo,what key did i sing it in? (lemme see if u know
2009-04-07 06:55:10,Feeling yucky this morning.  My head is killing me still... its been four days.  ,0,negativo,Feeling yucky this morning. My head is killing me still... its been four days.
2009-06-25 07:00:07,I think @Cztron made me sick this morning LOL  ,0,negativo,I think made me sick this morning LOL
2009-06-15 08:33:05,@jcgpulido: Thanks for the well wishes. And you WILL like a big ass guy to help you in therapy and you will LOVE it. hahahaaa ,4,positivo,Thanks for the well wishes. And you WILL like a big ass guy to help you in therapy and you will LOVE it. hahahaaa
2009-05-31 06:50:47,@ntoll That sucks. It proves that even good frameworks suffer from people who ignore best practices. ,0,negativo,That sucks. It proves that even good frameworks suffer from people who ignore best practices.
2009-06-18 03:41:26,is thuper tired and scared  http://plurk.com/p/11v4n8,0,negativo,is thuper tired and scared
2009-06-21 09:53:40,"Just got back from a garage sale, sold few things, made good money, but my bald head got burned ",0,negativo,"Just got back from a garage sale, sold few things, made good money, but my bald head got burned"
2009-06-02 19:07:07,"@KraseyBeauty I know.  That's what my peeps are as well.  Unfort, I have to let my peeps go soon. ",0,negativo,"I know. That's what my peeps are as well. Unfort, I have to let my peeps go soon."
2009-06-18 17:17:36,Worst sinus infection ever.  this blows..,0,negativo,Worst sinus infection ever. this blows..
2009-06-06 06:09:20,off to Zanesville to have a pool day with her family ,4,positivo,off to Zanesville to have a pool day with her family
2009-05-03 02:31:14,being able to meet George Sampson will be amazing!! even if im not mean to i will LOL girls hav got past the security before hehehehe  x,4,positivo,being able to meet George Sampson will be amazing!! even if im not mean to i will LOL girls hav got past the security before hehehehe x
2009-06-01 09:25:48,@XxBeccaxX @Steph_x HAHAHAHAHAHA! It's very tanning here.... but I want to be paaalllee ,0,negativo,HAHAHAHAHAHA! It's very tanning here.... but I want to be paaalllee
2009-06-05 23:46:56,@AinarsSlesers nu bet protams ,4,positivo,nu bet protams
2009-05-31 09:03:20,@NadiaLee Same here! Twittering is just so much more easier than blogging. ,4,positivo,Same here! Twittering is just so much more easier than blogging.
2009-05-22 02:59:26,listening to the ramones ,4,positivo,listening to the ramones
2009-05-01 21:43:46,I want to be in a town that smells like chocolate!!! ,0,negativo,I want to be in a town that smells like chocolate!!!
2009-06-23 11:15:16,@tymoss here in the philippines the thyphoon will come to our house in15 hours ,0,negativo,here in the philippines the thyphoon will come to our house in15 hours
2009-05-29 09:17:11,@lanceseabourn I know  but this sub is sooooo good ,0,negativo,I know but this sub is sooooo good
2009-06-15 12:37:12,"@pqrdesigns I'm siding with Kermit here, it's definitely not easy being green ",4,positivo,"I'm siding with Kermit here, it's definitely not easy being green"
2009-05-29 20:44:05,cannot find her camera  ,0,negativo,cannot find her camera
